Sentiment,Headline
1,Pearl Plaza LLC the joint venture of SRV and Shanghai Industrial Investment Holdings Co Ltd has concluded the investment decision on construction of the first phase of the shopping center in Saint Petersburg Russia
1,Technopolis and the St Petersburg government signed a cooperation memorandum in October NUMERIC to set up a technopark in the Neudorf production zone in the village of Strelny in the St Petersburg suburbs
1,Tekla Structures BIM Building Information Modeling software is being developed according to a longterm plan of improved user experience process and functionality
1,TeliaSonera is the leading telecommunications company in the Nordic and Baltic regions
1,The report provides a comprehensive insight into the company including business structure and operations executive biographies and key competitors
1,The services also give the supplier opportunity to keyin invoices receive orders electronically to send order confirmations and to upload and create electronic catalogues
1,This is the second successful effort for the financial investor this year
1,Lietuvos Respublikos sveikatos apsaugos ministerija has awarded contract to UAB AFFECTO LIETUVA for financial systems software package
1,For Nordea moving into the new headquarters signifies the beginning of a new era
1,am happy with the outcome Sneed said after the hearing
1,Installation of the automatic varnishing line is an important part of the company is strategy in the region of central and eastern Europe said Jozef Misurec the director of Ruukki Slovakia
1,It allows the young child to move forward with his life
1,Our decision and resolve on MeeGo is only stronger she continued
1,NUMERIC November NUMERIC Finnish textile and clothing company Marimekko Oyj announced on Friday the opening of its first concept store in Seoul in cooperation with Japanese sector player Look Inc
1,new production line is being completed for the contract production of hormone treatments
1,About Elcoteq Elcoteq SE is a leading electronics manufacturing services company in the communications technology field
1,About Nokia Nokia is a pioneer in mobile telecommunications and the world is leading maker of mobile devices
1,Finnish GeoSentric a developer and provider of solutions products and technologies for location based services has preliminary agreed on a EUR shortterm funding with its leading investor
1,Finnish Raisio is launching new DNAbased quick tests to ensure the safety of food
0,Finnish Suominen Corporation that makes wet wipes nonwovens and flexible packaging is starting employeremployee negotiations at its Tampere plant in Finland to lay off about NUMERIC employees
0,According to Arokarhu some of the purchases that had been scanned into the cash register computer disappeared when the total sum key was pressed
0,According to the company staff will be laid off temporarily when necessary
1,Altia is operating profit jumped to EUR NUMERIC million from EUR million
1,Altimo and TeliaSonera said yesterday that Usmanov would be welcome to join the new company
0,As a result of the negotiations the employment of NUMERIC blue and whitecollar employees at the Oulu plant would be terminated
1,Atria Group is a leading Scandinavian meat products group
1,Atria will launch a campaign in September to promote the CampoMos brand on the Moscow market he said
1,BG AD Bulgaria is leading Internet company
1,Certain shareholders have irrevocably agreed to vote in favor of the bond issue
1,Demand seems to have hit bottom now and some signs of improvement can be seen
1,Employees are also better prepared to answer calls since they already have detailed information about the caller before they answer the phone
1,Finnish automation solutions developer Cencorp Corporation said on Friday that it has completed employee negotiations regarding a reorganisation of its operations
1,Finnish engineering and technology company Metso Oyj said on May NUMERIC it completed the acquisition of paper machinery technology from Japanese engineering company Mitsubishi Heavy Industries for an undisclosed sum
1,Furthermore our fully electrically driven cranes are environmentally friendly
1,Grapevine city officials in September approved NUMERIC million in tax rebates and grants for the expansion
1,He also mentions that this improvement to the service follows the recent expansion of the Finnlines service from Bilbao via Antwerp and Helsinki and from Hull via Helsinki to St Petersburg
1,Iggesunds Bruk in Sweden is one of the most advanced fully integrated pulp and paperboard mills in the world
1,In the Homeware area Fiskars provides leading branded products for home kitchen and interior design
1,It is a solid credit that has been compared to a DZ Bank or a Rabobank
